2023/1/24/23568489/ken-paxton-ballot-public-records-lawsuits;Votebeat Texas;Entry:f120afc9-26e3-4530-9bf1-5564fd4f6382;
2022/4/25/23040572/zuckerberg-ctcl-grants-arnold-schwarzenegger-election-funding;Votebeat;Entry:5f1f48f7-23c8-4dc9-9bf3-eecabe7bf9fb;
2023/6/26/23774751/al-schmidt-confirmation-hearing-secretary-commonwealth;Votebeat Pennsylvania;Entry:e410797e-70ad-4688-95e9-a9680e2726d5;
2021/11/3/22762246/elections-new-jersey-epollbooks-virginia-witness-signatures;Votebeat;Entry:7770dbcc-1d28-4451-bd1c-41795a7a4270;
2023/2/13/23594541/voting-machines-costs-state-lawmakers-procurement;Votebeat;Entry:7aaff901-8f79-4e5d-a575-0af1e3c6448e;
2023/6/6/23751950/mohave-county-hand-count-ballots-arizona-plan-2024;Votebeat Arizona;Entry:b2ae22b5-12c6-4e94-bace-e77c552fa1fd;
2022/11/8/23447436/maricopa-county-voting-problems-ballot-tabulators;Votebeat Arizona;Entry:0042d985-27e3-4104-8bb9-eb3d902cca15;
2023/3/6/23624031/elections-security-integrity-federal-funding;Votebeat;Entry:f880a489-0345-4f2c-b719-60c90be438eb;
2023/5/27/23740272/illegal-voting-felony-hb1243-intent;Votebeat Texas;Entry:bb053830-12b1-45b6-9ad7-05f0ee877918;
2023/3/1/23621385/gun-ban-polling-places-drop-boxes-house-bill;Votebeat Michigan;Entry:35dbbd0b-19a9-4f35-a8ee-532ca595cadc;
2020/12/3/22711327/despite-a-surge-in-absentee-voting-changes-to-ballot-processing-languish-in-wisconsin;Votebeat;Entry:43c1adad-cc63-49ac-8d4f-e9ae54c68abe;
2022/9/22/23367781/ballot-drop-box-usage-2022-primary-yavapai-yuma;Votebeat Arizona;Entry:75f1cece-f6c4-499d-a01a-ba2ad5173820;
2022/11/8/23448117/mail-ballot-curing-deadline-misinformation;Votebeat Pennsylvania;Entry:89d2ae28-f8e7-489e-92ff-00055367f520;
2023/5/15/23721108/pinal-county-arizona-elections-mistakes-ballots;Votebeat;Entry:f62e5f36-d8dd-4a66-976d-2063925e46b5;
2022/2/4/22923790/pennsylvania-redistricting-legislative-maps-final-vote;Votebeat Pennsylvania;Entry:241379a7-00d7-412f-ad5d-4201f1e5073f;
2023/1/8/23543044/lycoming-county-hand-recount-2020-presidential-election;Votebeat Pennsylvania;Entry:a48bef25-aa10-42c6-aaa1-6b2227f6af0e;
2023/5/8/23712396/north-carolina-supreme-court-moore-independent-state-legislature-voter-id;Votebeat;Entry:f5d72524-4e84-4073-b977-87b4b476a789;
2023/6/20/23767777/texas-voting-mail-ballot-disabilities-abbott-veto;Votebeat Texas;Entry:e268e851-6bbb-4869-b8d1-5bae963bf467;
